"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","아파트_단지_수","아파트_면적_66_제곱미터_미만_세대_수","아파트_면적_66_제곱미터_세대_수","아파트_면적_99_제곱미터_세대_수","아파트_면적_132_제곱미터_세대_수","아파트_면적_165_제곱미터_세대_수","아파트_가격_1_억_미만_세대_수","아파트_가격_1_억_세대_수","아파트_가격_2_억_세대_수","아파트_가격_3_억_세대_수","아파트_가격_4_억_세대_수","아파트_가격_5_억_세대_수","아파트_가격_6_억_이상_세대_수","아파트_평균_면적","아파트_평균_시가"
"2017","1","A","골목상권","2110907","방배초등학교","359","2518","1417","391","221","54","67","1189","1202","471","582","290","800","61","290892368"
"2017","1","A","골목상권","2110906","서문여고","275","1822","1002","411","259","5","40","779","886","321","358","108","1007","60","277749672"
"2017","1","A","골목상권","2110905","방배노인종합복지관(이수중학교)","282","1299","1054","238","162","32","69","488","579","485","244","122","798","63","318161786"
"2017","1","A","골목상권","2110904","이수역 5번","212","1474","1078","344","147","63","68","635","607","320","291","278","907","64","327781526"
"2017","1","A","골목상권","2110903","방배아이파크아파트","293","1702","1328","718","247","213","125","1007","775","233","387","227","1454","64","261990086"
"2017","1","A","골목상권","2110902","사당역 4번","562","3251","3093","529","168","18","870","2466","1741","944","560","271","207","65","198682358"
"2017","1","A","골목상권","2110901","인헌고등학교(인헌중학교)","516","3583","1697","86","94","0","1041","2793","1078","433","115","0","0","58","137048702"
"2017","1","A","골목상권","2110900","낙성대역 1번(관악구민 종합체육센터)","381","2879","1066","116","95","0","850","2071","726","360","137","12","0","56","133610959"
"2017","1","A","골목상권","2110899","낙성대역 5번(관악중학교)","172","1275","555","215","6","0","498","845","227","166","315","0","0","54","133326260"
"2017","1","A","골목상권","2110898","청림동주민센터(상도중학교)","89","2810","2414","1364","5","0","1197","587","1922","2650","237","0","0","67","197876736"
"2017","1","A","골목상권","2110897","서울대입구역 8번","222","1956","1433","302","1","2","584","1169","703","908","328","0","2","55","146337590"
"2017","1","A","골목상권","2110896","관악우성아파트","76","2039","1492","539","0","0","1011","494","751","1722","92","0","0","58","171927919"
"2017","1","A","골목상권","2110895","샤로수길","225","2262","1149","323","8","1","658","1496","927","470","177","15","0","59","161813539"
"2017","1","A","골목상권","2110894","관악동부센트레빌아파트(은천로35라길)","164","2814","2048","1183","0","0","1174","1034","980","2198","659","0","0","61","176067067"
"2017","1","A","골목상권","2110893","관악소방서(문영여고)","58","590","539","156","6","1","121","318","530","216","107","0","0","69","192350412"
"2017","1","A","골목상권","2110892","관악구 중앙길","371","5053","1879","688","10","2","1854","2670","1379","1374","353","0","2","57","154315052"
"2017","1","A","골목상권","2110891","구암초등학교","123","3483","2216","1194","4","0","969","667","2211","2599","451","0","0","64","199697342"
"2017","1","A","골목상권","2110890","봉천역 1번(관악초등학교)","157","1579","515","76","3","0","458","1066","340","240","69","0","0","56","153270516"
"2017","1","A","골목상권","2110889","봉천역 6번","126","2587","1097","556","26","0","869","899","1141","1104","253","0","0","60","170409681"
"2017","1","A","골목상권","2110888","청룡동주민센터","230","1563","821","77","5","0","478","1269","414","236","69","0","0","59","145350776"
"2017","1","A","골목상권","2110887","서울산업정보학교(서울삼성초등학교)","41","839","836","42","0","0","193","433","722","358","11","0","0","58","154346395"
"2017","1","A","골목상권","2110886","관악해태어린이공원","156","1259","237","20","2","0","785","597","121","15","0","0","0","50","100359925"
"2017","1","A","골목상권","2110885","영락고등학교","310","2304","682","358","4","0","1251","1560","246","291","0","0","0","54","109131378"
"2017","1","A","골목상권","2110884","봉천역 4번(봉천110안전센터)","179","1783","1048","242","20","0","557","918","812","615","191","0","0","57","144525377"
"2017","1","A","골목상권","2110883","은천초등학교(은천교앞)","443","3468","948","46","21","2","1506","2535","379","62","3","0","0","54","119181262"
"2017","1","A","골목상권","2110882","신성초등학교","221","2183","543","525","2","0","985","1360","486","422","0","0","0","52","105450004"
"2017","1","A","골목상권","2110881","구립대학경로당(관악산샘말공원)","162","1614","1601","39","2","1","642","1268","1115","231","1","0","0","60","134541434"
"2017","1","A","골목상권","2110880","신림역 1번","148","1419","524","60","1","4","679","784","460","61","20","0","4","52","127619403"
"2017","1","A","골목상권","2110879","신림현대아파트","264","2458","869","610","2","0","1318","1352","763","506","0","0","0","53","103092796"
"2017","1","A","골목상권","2110878","미림여고","122","1116","644","30","12","1","429","893","463","17","1","0","0","57","131133018"
"2017","1","A","골목상권","2110877","신림역 8번","302","2554","761","77","2","6","1294","1540","481","60","21","0","4","51","123845606"
"2017","1","A","골목상권","2110876","서원동주민센터(신관중학교)","295","2525","1004","62","1","4","1420","1200","784","146","42","0","4","53","112512976"
"2017","1","A","골목상권","2110875","보라매동주민센터(당곡고등학교)","258","2002","675","22","1","2","953","1643","105","0","1","0","0","54","124437817"
"2017","1","A","골목상권","2110874","원신초등학교(구세군관악영문교회)","122","2018","722","40","13","1","1162","1003","612","16","1","0","0","60","143373937"
"2017","1","A","골목상권","2110873","당곡중학교","344","2647","1765","218","90","131","899","2331","558","832","100","129","2","57","138462980"
"2017","1","A","골목상권","2110872","신림초등학교","267","2577","516","122","1","0","1647","670","724","153","22","0","0","46","93419277"
"2017","1","A","골목상권","2110871","신원동주민센터","135","1547","333","57","3","4","743","508","528","119","42","0","4","48","116372236"
"2017","1","A","골목상권","2110870","신림주공2단지(광신고등학교)","6","2034","941","428","0","0","1547","291","1185","380","0","0","0","61","165582393"
"2017","1","A","골목상권","2110869","신림역 5번(신림동주민센터 신림동별빛거리)","249","2510","504","82","48","246","1314","1327","359","77","68","215","30","50","131296821"
"2017","1","A","골목상권","2110868","남부초등학교","200","1681","383","6","4","2","763","1182","125","6","0","0","0","52","132407837"
"2017","1","A","골목상권","2110867","국제신학대학원대학교(남서울중학교)","176","1382","291","10","3","2","582","981","119","6","0","0","0","51","129866213"
"2017","1","A","골목상권","2110866","난우중학교","225","2131","586","87","1","0","754","1423","551","77","0","0","0","52","123688929"
"2017","1","A","골목상권","2110865","남강고등학교(남강중학교)","581","5366","966","46","6","1","2662","2996","579","126","22","0","0","51","112968707"
"2017","1","A","골목상권","2110864","신림우방아파트","221","1861","545","55","2","3","590","1391","436","48","1","0","0","54","138201436"
"2017","1","A","골목상권","2110863","난우초등학교","461","4359","887","88","4","0","1927","2651","591","147","22","0","0","52","116904081"
"2017","1","A","골목상권","2110862","난곡초등학교(난곡동벽화마을)","208","2517","764","117","0","0","807","1685","684","200","22","0","0","53","130804723"
"2017","1","A","골목상권","2110861","관악구신사동주민센터","269","2165","621","15","5","2","791","1799","176","42","0","0","0","53","137336532"
"2017","1","A","골목상권","2110860","호림박물관(성보고등학교)","168","1380","291","23","2","2","375","1226","93","4","0","0","0","53","138675240"
"2017","1","A","골목상권","2110859","난향초등학교","118","1479","443","86","0","0","564","953","300","191","0","0","0","60","123910730"
"2017","1","A","골목상권","2110858","신대방역 1번","101","940","216","4","1","0","501","604","56","0","0","0","0","52","130040996"
"2017","1","A","골목상권","2110857","미성동주민센터","188","2362","1258","137","45","0","457","1919","1066","294","34","32","0","56","143801793"
"2017","1","A","골목상권","2110856","미성초등학교","171","1979","1402","392","264","0","397","1525","598","954","368","195","0","58","172945555"
"2017","1","A","골목상권","2110855","신대방역 2번","210","2116","1166","423","97","0","920","1288","651","576","321","46","0","52","143773396"
"2017","1","A","골목상권","2110854","조원동주민센터","116","1614","1015","210","1","0","449","1249","724","342","76","0","0","54","148388757"
"2017","1","A","골목상권","2110853","KT구로지사","101","1402","789","59","1","0","465","1095","653","38","0","0","0","51","132294735"
"2017","1","A","골목상권","2110852","이수역 9번","104","620","396","140","42","0","180","377","231","23","50","57","280","53","190685716"
"2017","1","A","골목상권","2110851","경문고등학교(동작동성당)","160","2566","1683","1188","124","0","169","655","1093","1912","972","242","518","64","249241498"
"2017","1","A","골목상권","2110850","사당역 10번","518","3550","1401","91","60","0","650","2630","1248","298","79","82","115","55","177147813"
"2017","1","A","골목상권","2110849","이수역 10번","135","2194","1491","1296","30","0","282","478","951","1276","1740","165","119","59","208908213"
"2017","1","A","골목상권","2110848","양지어린이공원","453","3210","1154","146","26","0","564","2399","918","324","191","21","119","52","161828289"
"2017","1","A","골목상권","2110847","예술인마을","557","3452","2320","151","31","3","761","2785","1605","542","263","1","0","57","165387298"
"2017","1","A","골목상권","2110846","남성역 1번","601","4810","2488","252","2","2","801","3144","1725","1011","512","261","100","54","163472655"
"2017","1","A","골목상권","2110845","사당종합체육관","128","995","1726","949","154","0","188","591","233","815","1797","172","28","62","208132228"
"2017","1","A","골목상권","2110844","흑석2치안센터","87","414","1224","911","62","1","13","136","311","284","683","783","402","75","299786885"
"2017","1","A","골목상권","2110843","사당5동주민센터","154","1505","783","218","0","1","270","824","624","557","80","52","100","53","158274669"
"2017","1","A","골목상권","2110842","흑리단길","32","421","1063","604","61","0","7","93","311","183","609","752","194","79","359115401"
"2017","1","A","골목상권","2110841","중대부중","67","1154","1215","392","1","1","175","193","752","235","275","870","263","66","314635419"
"2017","1","A","골목상권","2110840","중앙대학교","95","555","409","150","24","32","92","388","336","144","153","30","27","68","228816485"
"2017","1","A","골목상권","2110839","숭실대입구역 4번","86","1335","1777","830","5","0","284","536","1315","1446","265","101","0","63","196115104"
"2017","1","A","골목상권","2110838","상도1동주민센터앞","62","696","1413","266","25","28","270","496","112","49","942","519","40","60","231231713"
"2017","1","A","골목상권","2110837","숭실대입구역 1번","226","2726","4649","1890","30","28","613","1527","1425","2394","1874","1204","286","63","218088911"
"2017","1","A","골목상권","2110836","상도역 5번","346","3463","2336","962","135","32","1536","2118","761","708","1264","501","40","59","180135285"
"2017","1","A","골목상권","2110835","상도역 1번","176","1547","1283","236","160","0","481","990","334","605","550","208","58","59","187098560"
"2017","1","A","골목상권","2110834","동작구자원봉사센터","109","2048","2062","1270","82","3","411","773","1105","2535","637","4","0","64","206086740"
"2017","1","A","골목상권","2110833","상도역 2번","127","2248","2017","103","409","0","1099","596","231","958","1534","273","86","64","229685901"
"2017","1","A","골목상권","2110832","노량진초등학교","130","2160","1174","354","4","3","1167","702","543","889","390","4","0","60","198822169"
"2017","1","A","골목상권","2110831","상도4동주민센터","271","1914","1418","343","356","0","358","1792","413","688","484","215","81","59","174038527"
"2017","1","A","골목상권","2110830","상도초등학교","391","2739","1732","121","286","0","715","2352","279","577","702","206","47","57","155540872"
"2017","1","A","골목상권","2110829","장승배기역 5번","194","2077","682","142","1","0","892","1175","403","133","299","0","0","56","181994446"
"2017","1","A","골목상권","2110828","노량진역 6번","226","1888","1405","88","124","0","155","1068","1219","739","220","104","0","59","204607214"
"2017","1","A","골목상권","2110827","NH농협은행 상도동지점","315","2007","974","105","8","0","703","1775","220","148","248","0","0","56","142191403"
"2017","1","A","골목상권","2110826","장승배기역 4번","323","2350","1435","255","17","0","596","2106","425","319","611","0","0","59","165412136"
"2017","1","A","골목상권","2110825","신대방삼거리역 1번","736","5007","3226","120","98","2","1420","5164","878","701","136","154","0","59","145388317"
"2017","1","A","골목상권","2110824","대방역 3번","33","1352","2170","23","101","0","81","386","959","1008","1131","81","0","68","272464301"
"2017","1","A","골목상권","2110823","신대방삼거리역 3번","273","2401","2006","354","434","108","704","2068","666","1044","388","307","126","62","163519160"
"2017","1","A","골목상권","2110822","신대방삼거리역 4번(대림초등학교)","324","1700","1577","49","11","3","542","1900","643","220","33","0","2","62","163422289"
"2017","1","A","골목상권","2110821","보라매역 2번","215","2001","1245","49","62","3","604","1642","470","485","66","92","1","57","150932804"
"2017","1","A","골목상권","2110820","성남고등학교","143","1507","1251","27","304","193","250","780","653","540","569","174","316","66","191539222"
"2017","1","A","골목상권","2110819","신대방역 4번","168","1710","1758","809","440","0","799","819","944","946","979","230","0","58","165803003"
"2017","1","A","골목상권","2110818","신대방역 3번","100","1088","919","266","218","0","489","493","642","457","308","102","0","53","148999343"
"2017","1","A","골목상권","2110817","대방역 4번","85","1465","1418","110","1","0","468","651","747","576","552","0","0","57","181398232"
"2017","1","A","골목상권","2110816","대방역 6번","74","1371","925","108","1","0","411","578","660","366","390","0","0","56","178939018"
"2017","1","A","골목상권","2110815","공군호텔","121","1637","2310","22","4","190","375","797","817","1028","956","30","160","60","184546114"
"2017","1","A","골목상권","2110814","서울지방병무청","107","1860","2254","15","408","191","272","525","1044","1467","932","174","314","65","211816886"
"2017","1","A","골목상권","2110813","보라매역 6번","130","986","652","15","106","2","305","716","477","190","72","0","1","57","155919693"
"2017","1","A","골목상권","2110812","신길6동주민센터","100","950","973","211","61","1","233","584","454","411","465","48","1","59","172289228"
"2017","1","A","골목상권","2110811","보라매역 4번","98","773","668","15","61","1","227","611","372","245","14","48","1","56","151585587"
"2017","1","A","골목상권","2110810","영신초등학교","129","1632","1323","220","4","0","388","1232","598","929","32","0","0","57","160995079"
"2017","1","A","골목상권","2110809","장훈고등학교","145","937","643","10","3","0","296","783","232","282","0","0","0","54","128462462"
"2017","1","A","골목상권","2110808","신길역 1번","140","1625","544","98","0","0","904","643","447","273","0","0","0","51","125430466"
"2017","1","A","골목상권","2110807","신길역 3번","49","1014","297","56","0","0","739","250","282","96","0","0","0","44","130231705"
"2017","1","A","골목상권","2110806","서울시립영등포장애인복지관","9","258","0","0","0","0","233","25","0","0","0","0","0","19","83761618"
"2017","1","A","골목상권","2110805","신길새마을금고신길4동지점","91","1127","430","308","26","6","357","593","314","541","92","0","0","84","174553260"
"2017","1","A","골목상권","2110804","신풍역 1번","94","1780","951","34","61","1","206","1081","1093","384","14","48","1","58","165199222"
"2017","1","A","골목상권","2110803","신길2동우편취급국","205","1426","680","63","0","1","452","982","457","278","1","0","0","54","131429122"
"2017","1","A","골목상권","2110802","신길동홍어거리","79","1130","213","125","1","1","182","994","128","133","33","0","0","56","148820402"
"2017","1","A","골목상권","2110801","신풍역 6번(신길6동공영주차장)","16","641","251","156","0","0","15","601","130","167","135","0","0","60","209063143"
"2017","1","A","골목상권","2110800","영등포동성당","24","443","212","0","0","0","294","214","83","64","0","0","0","43","125327437"
"2017","1","A","골목상권","2110799","영등포본동주민센터","93","713","283","61","0","1","227","444","188","198","1","0","0","54","136869258"
"2017","1","A","골목상권","2110798","신풍역 2번","30","1485","828","20","0","0","82","496","1188","567","0","0","0","59","191682163"
"2017","1","A","골목상권","2110797","KT대방빌딩","27","1168","1635","89","38","0","87","242","991","1366","244","0","0","66","233910445"
"2017","1","A","골목상권","2110796","한림대학교한강성심병원","40","846","313","3","2","1","437","508","153","67","0","0","0","48","136481102"
"2017","1","A","골목상권","2110795","도림초등학교","86","1184","200","10","1","1","394","801","93","107","1","0","0","55","138144237"
"2017","1","A","골목상권","2110794","영동초등학교","60","1615","1417","633","176","1","806","478","505","780","859","298","116","67","258676446"
"2017","1","A","골목상권","2110793","대림썬프라자","42","1255","1083","130","0","0","130","344","977","933","84","0","0","61","189813756"
"2017","1","A","골목상권","2110792","영등포역 2번","119","1112","1887","9","0","1","361","572","211","1864","1","0","0","57","167123421"
"2017","1","A","골목상권","2110791","신풍역 3번","51","1278","186","20","0","0","237","490","719","38","0","0","0","52","139771881"
"2017","1","A","골목상권","2110790","대림1동주민센터","88","1910","1290","93","0","0","276","652","1647","718","0","0","0","58","163576540"
"2017","1","A","골목상권","2110789","대림성모병원","90","873","1480","648","376","0","293","504","628","984","806","162","0","63","179784545"
"2017","1","A","골목상권","2110788","영등포시장역 3번","29","447","153","73","0","0","200","276","125","48","24","0","0","50","148139150"
"2017","1","A","골목상권","2110787","신길3동주민센터","66","684","541","4","0","0","309","320","410","190","0","0","0","55","144285505"
"2017","1","A","골목상권","2110786","당산역 8번","52","1004","734","692","258","0","297","432","231","371","305","522","530","67","286416522"
"2017","1","A","골목상권","2110785","영등포푸르지오아파트","107","1555","2854","63","82","1","218","563","1055","2126","485","108","0","61","194489176"
"2017","1","A","골목상권","2110784","신대림초등학교","77","679","594","72","0","0","215","414","422","294","0","0","0","55","138188629"
"2017","1","A","골목상권","2110783","영등포시장역 1번","25","689","1248","476","121","5","161","181","535","790","633","146","93","79","306677881"
"2017","1","A","골목상권","2110782","영등포시장역 4번","20","479","526","194","0","0","74","221","309","459","136","0","0","67","224907630"
"2017","1","A","골목상권","2110781","대림한신아파트","90","1135","1054","103","0","0","272","600","1041","357","22","0","0","57","146429437"
"2017","1","A","골목상권","2110780","신길대성유니드아파트","123","1286","542","6","2","0","352","710","580","194","0","0","0","55","127273529"
"2017","1","A","골목상권","2110779","대림갑을명가아파트","39","715","837","98","0","0","98","298","1076","156","22","0","0","62","166909476"
"2017","1","A","골목상권","2110778","구로디지털단지역 4번","134","1834","1599","277","218","0","685","1029","902","873","337","102","0","57","148061004"
"2017","1","A","골목상권","2110777","구로세무서","5","315","1278","100","0","0","6","15","160","1170","198","144","0","76","341427884"
"2017","1","A","골목상권","2110776","도신초등학교","174","2039","1313","76","2","0","599","1044","1491","274","22","0","0","54","131107055"
"2017","1","A","골목상권","2110775","대동초등학교","78","667","165","37","0","0","334","360","159","16","0","0","0","49","114499213"
"2017","1","A","골목상권","2110774","당산반도유보라팰리스아파트","29","1554","2281","557","182","6","51","65","917","1717","1511","225","94","77","338302340"
"2017","1","A","골목상권","2110773","당산역 13번","46","846","301","34","1","0","268","372","272","248","22","0","0","44","146284396"
"2017","1","A","골목상권","2110772","신우어린이공원","109","1569","1144","3","2","0","297","460","1525","436","0","0","0","56","130061874"
"2017","1","A","골목상권","2110771","대림역 11번","73","793","299","43","0","0","601","275","239","20","0","0","0","50","107664453"
"2017","1","A","골목상권","2110770","영등포구청역 6번","33","1212","1859","364","128","0","126","146","1117","1620","494","60","0","65","255889582"
"2017","1","A","골목상권","2110769","대림차이나타운(대림역 12번)","131","1734","759","162","0","0","580","739","1142","194","0","0","0","52","107363655"
"2017","1","A","골목상권","2110768","도림2동유수지내체육시설","100","2195","1515","89","398","0","238","825","1543","1245","295","51","0","61","164358290"
"2017","1","A","골목상권","2110767","도림동주민센터","50","895","1208","119","168","0","54","446","670","631","481","108","0","68","196629765"
"2017","1","A","골목상권","2110766","대림역 5번","142","2328","1559","4","2","0","1203","1188","1425","77","0","0","0","50","116835462"
"2017","1","A","골목상권","2110765","문래동사거리","23","453","458","66","31","0","16","232","347","120","236","57","0","67","189566793"
"2017","1","A","골목상권","2110764","문래역 3번","13","802","700","38","84","0","30","489","292","630","115","68","0","70","268938788"
"2017","1","A","골목상권","2110763","영등포구청역 2번","18","457","1409","84","6","0","37","39","417","1337","122","4","0","72","258507692"
"2017","1","A","골목상권","2110762","선유도역 1번","115","2498","1419","113","19","0","511","859","1598","1060","21","0","0","48","165410507"
"2017","1","A","골목상권","2110761","문래동남성맨션","8","527","217","60","48","0","0","86","373","254","31","61","47","80","319266010"
"2017","1","A","골목상권","2110760","선유도역 6번","79","2206","2652","158","19","0","370","475","2021","2057","112","0","0","53","191311341"
"2017","1","A","골목상권","2110759","문래예술촌(문래창작촌)","27","1384","3263","944","325","46","0","181","2100","1519","926","1090","146","92","379476442"
"2017","1","A","골목상권","2110758","문래소공원","16","1554","843","236","0","0","7","366","1665","511","10","74","0","71","263195553"
"2017","1","A","골목상권","2110757","양평역 2번","36","1561","597","122","0","0","149","416","1249","444","22","0","0","60","201582385"
"2017","1","A","골목상권","2110756","문래중학교","29","2102","974","199","0","0","82","593","1974","606","20","0","0","65","221419000"
"2017","1","A","골목상권","2110755","동일여자고등학교","92","2201","1190","279","0","0","188","2186","1248","48","0","0","0","58","139417261"
"2017","1","A","골목상권","2110754","삼성산자연공원(서울금천초등학교)","222","2296","1077","13","0","0","611","2373","402","0","0","0","0","53","124835281"
"2017","1","A","골목상권","2110753","시흥동 은행나무사거리","168","2069","1022","194","0","0","298","2107","832","48","0","0","0","57","133545682"
"2017","1","A","골목상권","2110752","한울중학교","469","4002","1312","208","5","0","1547","3307","673","0","0","0","0","56","113112812"
"2017","1","A","골목상권","2110751","난곡중학교","271","2759","1589","382","265","0","692","2359","520","861","368","195","0","57","150311258"
"2017","1","A","골목상권","2110750","시흥4동주민센터(서울신흥초등학교)","301","2795","909","1","3","0","864","2557","287","0","0","0","0","54","119315895"
"2017","1","A","골목상권","2110749","금산초등학교(금천고등학교)","187","2224","978","29","3","0","368","2579","171","116","0","0","0","59","134619569"
"2017","1","A","골목상권","2110748","백산초등학교","122","1299","804","106","1","0","207","1015","321","576","91","0","0","56","142413415"
"2017","1","A","골목상권","2110747","석수역 1번 출입구","74","943","254","2","0","0","45","1130","24","0","0","0","0","57","137528667"
"2017","1","A","골목상권","2110746","금천금빛공원(은행나무사거리서측)","150","1377","230","5","1","0","422","1175","16","0","0","0","0","50","124603146"
"2017","1","A","골목상권","2110745","독산동정훈단지","284","2036","477","6","2","1","699","1803","20","0","0","0","0","55","115244517"
"2017","1","A","골목상권","2110744","독산동성당","435","3204","1185","67","3","1","1034","3107","319","0","0","0","0","56","123678607"
"2017","1","A","골목상권","2110743","시흥초등학교(시흥1동우체국)","274","2736","723","2","0","0","873","2331","257","0","0","0","0","52","121864696"
"2017","1","A","골목상권","2110742","KT금천빌딩(금천구시설관리공단)","61","1330","951","208","45","0","115","909","365","912","189","44","0","62","178405419"
"2017","1","A","골목상권","2110741","독산2동주민센터","306","2483","490","8","1","0","829","2091","48","14","0","0","0","53","114808801"
"2017","1","A","골목상권","2110740","금천해태공원","321","3586","2032","112","0","0","850","2874","899","1002","105","0","0","54","125938192"
"2017","1","A","골목상권","2110739","시흥3동 우편취급국","100","1293","587","1","0","0","270","1299","21","291","0","0","0","56","133287456"
"2017","1","A","골목상권","2110738","문성초등학교","272","2127","1303","88","1","8","518","2154","806","49","0","0","0","59","136827166"
"2017","1","A","골목상권","2110737","금천세무서","171","1787","985","77","0","0","477","1555","772","45","0","0","0","54","134181590"
"2017","1","A","골목상권","2110736","독산119안전센터","206","1519","609","7","0","1","501","1459","162","14","0","0","0","56","121697121"
"2017","1","A","골목상권","2110735","말미고개","266","2628","1630","115","0","1","745","1946","561","1017","105","0","0","55","125970296"
"2017","1","A","골목상권","2110734","금천파출소","35","850","454","17","2","0","203","716","404","0","0","0","0","56","147481137"
"2017","1","A","골목상권","2110733","금천어울림복지센터","85","1581","1969","111","0","0","281","1156","838","1281","105","0","0","58","153844239"
"2017","1","A","골목상권","2110732","가산초등학교(세일중학교)","136","1844","1298","59","87","13","524","1168","1476","129","4","0","0","62","153784981"
"2017","1","A","골목상권","2110731","금천구청역 1번 출입구","81","1472","1940","123","2","0","281","1208","768","1175","105","0","0","60","157214601"
"2017","1","A","골목상권","2110730","서울축산농협 독산역지점(독산파출소)","99","1439","1778","127","0","1","406","1055","882","897","105","0","0","55","147118156"
"2017","1","A","골목상권","2110729","가산동우체국","161","2258","786","116","16","32","989","1022","1101","65","11","11","9","70","169356570"
"2017","1","A","골목상권","2110728","두산초등학교","64","1105","1058","20","0","0","285","890","1008","0","0","0","0","51","143190729"
"2017","1","A","골목상권","2110727","독산역 1번 출입구","64","1402","2572","126","0","1","253","685","2161","897","105","0","0","60","178256061"
"2017","1","A","골목상권","2110726","금천철쭉어린이공원(금하마을)","12","80","714","169","0","0","48","35","792","88","0","0","0","74","186456732"
"2017","1","A","골목상권","2110725","가산동주민센터","79","1495","423","111","3","25","651","450","879","52","7","11","7","78","192665131"
"2017","1","A","골목상권","2110724","금천구립가산도서관","82","1559","916","117","188","10","244","864","1456","222","4","0","0","65","158980653"
"2017","1","A","골목상권","2110723","가산디지털단지역 1번 출입구","66","316","109","5","14","7","94","320","16","15","5","1","0","75","172688057"
"2017","1","A","골목상권","2110722","G타워","114","890","783","24","2","7","396","618","681","7","1","1","2","55","132100804"
"2017","1","A","골목상권","2110721","가리봉파출소","123","1399","399","13","6","28","792","740","276","8","7","12","10","73","175529463"
"2017","1","A","골목상권","2110720","대림역 2번","154","2839","1728","166","2","0","974","1342","2104","315","0","0","0","53","120740361"
"2017","1","A","골목상권","2110719","영서중학교","55","3356","1351","423","0","0","403","1697","1725","1082","223","0","0","61","175646304"
"2017","1","A","골목상권","2110718","한국SGI본부","51","1858","2742","432","568","86","595","555","2107","1936","369","124","0","71","225437135"
"2017","1","A","골목상권","2110717","남구로역 2번","949","9141","983","322","22","41","4525","3389","1376","950","241","17","11","52","107144005"
"2017","1","A","골목상권","2110716","구로나눔길","80","1329","954","32","22","3","493","941","819","87","0","0","0","60","152184477"
"2017","1","A","골목상권","2110715","구로구민회관","51","1772","756","13","18","0","626","998","925","10","0","0","0","51","145881688"
"2017","1","A","골목상권","2110714","구로4동주민센터","383","5898","1886","309","6","2","1814","2738","2400","1049","100","0","0","51","113847782"
"2017","1","A","골목상권","2110713","구로보건소","113","2478","3254","616","294","125","857","951","2531","1999","302","124","3","65","184934900"
"2017","1","A","골목상권","2110712","남구로역 5번","951","8570","589","9","9","5","4248","3301","1231","398","1","2","1","47","92735306"
"2017","1","A","골목상권","2110711","구로초등학교","136","1255","1495","96","90","7","352","817","1488","215","68","0","3","58","147032198"
"2017","1","A","골목상권","2110710","남구로역 3번","689","4240","218","10","21","13","2692","1669","106","21","7","5","2","50","98234063"
"2017","1","A","골목상권","2110709","구로119안전센터","81","1229","902","8","4","2","249","956","904","36","0","0","0","53","140439602"
"2017","1","A","골목상권","2110708","화원어린이공원","52","681","982","71","69","4","211","281","1056","188","68","0","3","55","149017268"
"2017","1","A","골목상권","2110707","구로창업지원센터","35","1869","2977","327","409","242","14","474","1616","2158","1354","208","0","79","296234845"
"2017","1","A","골목상권","2110706","그라운드 고척","88","1622","1916","174","132","0","599","957","1774","354","160","0","0","61","150810335"
"2017","1","A","골목상권","2110705","고산초등학교","14","736","933","113","45","0","55","627","977","143","25","0","0","61","187477478"
"2017","1","A","골목상권","2110704","고척중학교","8","716","1185","213","45","0","21","571","1037","505","25","0","0","67","219455943"
"2017","1","A","골목상권","2110703","개봉역","89","3235","4756","1459","274","0","230","1111","4290","3982","111","0","0","73","208105763"
"2017","1","A","골목상권","2110702","개봉초등학교","170","2011","1897","602","34","0","369","1291","1050","1734","100","0","0","62","157143045"
"2017","1","A","골목상권","2110701","고척동성당","62","2321","2277","201","88","0","264","1175","1856","1245","347","0","0","66","201933731"
"2017","1","A","골목상권","2110700","고척초등학교","162","2862","2925","299","0","0","523","2001","2552","976","34","0","0","60","151491789"
"2017","1","A","골목상권","2110699","덕의초등학교","71","2088","1887","507","0","0","312","1259","1720","915","276","0","0","65","187130438"
"2017","1","A","골목상권","2110698","개웅초등학교(개웅중학교)","552","4698","1812","97","0","0","1442","4359","750","56","0","0","0","57","118483610"
"2017","1","A","골목상권","2110697","개봉3동주민센터","199","2378","1400","118","0","0","487","1960","1371","78","0","0","0","56","125762035"
"2017","1","A","골목상권","2110696","오류동역 1번","332","3462","2222","694","0","0","1043","2790","2009","536","0","0","0","57","123588415"
"2017","1","A","골목상권","2110695","개봉1동주민센터","191","2083","1344","255","0","0","577","1433","908","672","92","0","0","57","126678001"
"2017","1","A","골목상권","2110694","세곡초등학교","273","3753","1055","140","1","0","1546","2165","634","604","0","0","0","55","109703290"
"2017","1","A","골목상권","2110693","오류동역 4번","42","909","425","219","6","0","515","681","363","0","0","0","0","54","113952461"
"2017","1","A","골목상권","2110692","큰굴다리","127","1791","1393","320","150","0","544","1467","879","672","92","0","0","59","135138076"
"2017","1","A","골목상권","2110691","개봉중학교","227","2300","1104","13","145","0","896","1764","518","384","0","0","0","53","107245344"
"2017","1","A","골목상권","2110690","오류2동버들시장","273","4618","2710","153","91","0","1566","3213","2559","234","0","0","0","55","130345464"
"2017","1","A","골목상권","2110689","오류동역 3번","196","2955","1661","677","150","0","1080","2583","1683","97","0","0","0","57","123744447"
"2017","1","A","골목상권","2110688","오류지구대","180","2565","1145","200","90","0","908","1752","1295","45","0","0","0","56","123337087"
